frequency_hz,FP1-F7,F7-T3,FP2-F8,F8-T4,FP1-F3,F3-C3,FP2-F4,F4-C4,T3-T5,T5-O1,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,C3-P3,P3-O1,C4-P4,P4-O2
15.640273704789834,136.59919521260986,253.13895021542652,123.31723229527876,195.45106689102087,160.52795259370885,234.1452433164047,168.64361666650612,357.662541657052,303.13185084587144,233.09196727316692,362.22099054772525,185.9637881247313,359.4105651613446,555.14157251028,248.71816551164127,243.14387855450462,365.02108126076814,328.89460951462337,177.7590408900257,251.67340473109277,234.18380649271603,130.2928157622985
15.762463343108505,139.25796029731535,249.46010984352162,123.05204865817085,185.89828809177914,158.39618142822576,278.79303484334616,158.82263377718766,357.0646988606509,319.58157494812264,209.59281989677606,363.28489312775577,232.2411186601164,366.3588960717814,609.8456979285756,261.8528289821769,227.31549043143647,299.00022605972475,260.8273918301922,193.60517859425775,281.938807085819,216.78655382448693,120.25113136050204
15.884652981427175,136.56653732990563,277.29028834813084,119.66776732773482,192.99502707359014,150.10440877329015,291.22199144626006,147.70164857551993,321.1317316686128,299.46623962212965,225.91183039701363,295.2254371901517,212.6294193120157,399.4621751510314,555.9452886097122,301.1579646071749,236.64224651902825,338.74326495058676,292.8227593733227,212.55841453434823,270.9820113318543,225.98153844790758,135.17475899606174
16.006842619745846,125.60783989372077,279.1278085459303,113.0438451613343,189.4155970177956,140.80339564741539,305.2825806361029,145.23240927522474,284.9162623069439,312.1423416242881,209.11044416838442,317.2532953787847,262.1305035189165,421.8112343288017,492.5245024437367,296.6432359671168,204.96055705874997,288.15306804506156,309.26326206280754,195.9901618249708,235.5727406049606,212.57207146080688,133.291765647707
16.129032258064516,119.21384162606927,251.65220326360043,112.03484122953489,157.47161400152743,134.89340516462846,302.88273892610374,137.35612912357084,313.76872651158953,280.21638960108413,213.42743052958218,322.62295791511133,230.10324323800498,437.22248796435304,411.07950861959966,240.01082007574976,191.89815335725515,305.79905798393077,291.71396788735467,164.86631678240073,208.0293728105553,222.70160647257737,127.89169472659415
16.251221896383186,130.58186124342004,267.85722163671124,109.09676902098194,169.69459661701524,131.97788719665508,271.1721191008026,135.86140592431127,319.55052420564044,267.7382529351874,202.00914495615046,335.161533006047,211.59878820988698,363.78079378351265,394.0608261474835,240.29564044427147,206.3663559371012,319.7955564391791,298.96967435887376,174.7589865823966,206.41343834900044,212.86787081061712,127.90275824374396
16.37341153470186,117.1841075338975,245.4465488322919,114.88190961251519,196.17611861361763,130.62358421084215,278.25117473150453,132.81401413277342,355.497715661569,302.1041691264567,236.45644245849465,338.25595137475426,220.93397432468896,403.3711350046574,437.3388936073641,277.62341808564065,230.2509928001158,342.4203105889869,332.9958803483804,197.4535555641074,212.29598300716722,227.5891145465671,123.20173375439165
16.49560117302053,123.64641565014603,243.30903991459417,114.0005273543452,200.10362014919372,138.52769826621739,282.8740418589236,143.9741609360664,381.31135013952763,349.80197101935056,309.33256313639106,357.4322306497691,247.72288316917442,393.18074279889123,475.7674874214422,289.1580693999649,255.22735928768782,344.40958623108537,361.49406008397654,213.35728857264226,236.12367437766883,224.5419582769401,130.5076325389805
16.617790811339198,125.47277935797702,239.4456341010086,112.53391861660401,219.0656004310544,140.34608137642684,304.7225892191016,153.2391718041641,358.0774596753398,376.655684208705,285.17135609439254,334.1768272851231,224.08184602664574,360.72022047408336,527.8697011545728,339.4345266866295,218.0993073129985,351.7152983441658,372.1120106371677,206.21933343985626,249.43810535069065,234.22606010350205,122.50674102318627
16.73998044965787,114.7756683022233,230.11402128673984,108.99698353173308,218.30856219559513,143.25777984453703,293.496163536297,164.02233511004786,353.31271785650716,356.28262499479484,212.76352512074342,349.0280063125119,226.8759605582183,365.6110714321253,476.951857005073,324.43281517213853,209.67576915044083,331.01788089835264,438.26434107230773,191.20012056342023,224.27128368443746,233.25523279003002,109.86342507187517
16.86217008797654,115.30107236076267,233.5997566075091,108.80533357052788,218.25143419888983,148.77075203197663,290.47971975437144,150.34853448436746,311.3726725690078,358.0398939030746,265.8971209272334,348.5923424922702,240.61933341829254,369.53895275007807,484.72936493469876,292.63368566735784,213.0995659211676,314.9751246305037,334.31131251484743,172.0404013223354,236.72825634881778,216.98553089253247,121.8048834584623
16.98435972629521,119.06759630423115,243.50946473485544,113.57574459761702,223.5321808756175,137.26673692485844,243.0195035204754,149.42318537358443,311.75154006352693,328.06694813322883,304.8602351215435,363.60979942857693,221.65442825333201,389.58386354228617,518.2315372883359,298.01095545539243,225.91383177109458,329.39310820713575,365.10116947800583,174.06995337906528,225.6913314911098,232.7932908986441,111.44840405581189
17.10654936461388,118.1732752140008,224.74150702695462,121.24606251544752,221.2452818830618,135.41140023451737,214.94740246595748,144.40654650771978,292.5216975791422,318.0256488270435,330.58045936967983,350.4882706986491,222.05108651972776,360.0787513574828,457.2957860584725,295.57037981675575,248.6889261497815,336.25156012881206,332.1351816890102,165.80245749439712,231.73099577416653,282.5347148082568,122.50577748427881
17.228739002932553,118.38839900717845,220.6587710153396,116.76684364547893,199.02059117473974,138.77042637195413,240.02518101263632,143.22985004172205,278.5324998531927,313.1831727284683,307.1054686350666,345.18891158771487,243.69145425405029,351.6941264425203,470.35918958585876,312.5008099704439,237.08434980126876,331.8838662772359,322.0500054998147,189.3733615316347,234.35332198510628,250.86442742687038,123.24798719500966
17.350928641251222,115.71137884679685,240.79141598527988,120.99488752107351,187.87481364525652,155.18446433062263,241.61963475592688,141.62964794307354,273.7007704882958,343.54682984434675,267.4335617887438,286.0890170418352,212.78710097493308,301.9226725752395,450.8583646566901,280.34403270176915,215.12821860103534,261.3509390177596,315.16730320751856,182.68572997374775,202.62257691902576,235.2919839640507,113.88451613963296
17.473118279569892,114.59991510457508,229.9640733216083,120.7177344430498,191.28170004561258,156.49269198727916,252.5683556241954,147.30287448234728,261.3044952764114,298.01503379240904,261.45119166474444,334.65024442983565,199.55937187555315,342.05957490309436,422.47625088708816,236.99071052911043,213.09222319792528,294.33169398272076,309.32552135120784,159.14861876125747,208.6258601656882,213.49425636237157,127.85010769317721
17.59530791788856,111.72587823740946,195.6163857707994,129.05981835400587,219.22921277256253,144.01045408796816,247.03635989022382,165.86173386561663,316.4977002695205,247.3349592213182,212.73539496409688,328.8999499691978,187.25534818111785,303.1877604106097,397.986852236455,206.1159125132966,245.92773370062787,340.47062845343504,318.2593182834093,131.20513915188454,221.01075586586776,220.15447407690192,133.75437404857286
17.717497556207235,105.67610332513512,226.902590215949,118.52800099534679,203.57503474131875,133.52878113814876,221.74712317290923,155.25475917967273,299.3439877476131,306.1325459534765,228.13638571687724,354.4680059146153,203.40037091219207,362.2230058599426,501.03327372606134,226.51883452690757,199.5530607571847,344.8113709075893,313.26464349275824,152.408734076361,229.19899207900573,167.63958198414142,116.26020066171101
17.839687194525904,115.0302777715651,246.63399615332082,119.77613835691673,205.4015227974024,142.91612729849922,267.2432280446876,159.40933915077233,334.1791666295841,345.0863807383284,231.0417051595347,343.8368686211748,187.70695873055286,423.2603267219329,485.19589873374616,239.5438755781302,201.09587840511355,305.0122447672948,329.2712252170954,157.0477294894405,224.6448615632608,198.45657370910146,110.14301459950023
17.961876832844574,114.5906644086325,273.4572811695616,120.76073585557026,206.80126821928465,145.3671136481057,258.4993951753297,168.5788897359948,366.73032711306763,324.313350287435,252.19459079238356,332.11602522665476,185.0287570022952,427.3635925814413,449.5346186359168,258.66938835785965,251.25895426842686,317.6369219915974,287.58256129840186,170.49073171955868,212.3989880005144,225.41498104689282,121.85972872284542
18.084066471163247,106.52837583843487,257.11232033214554,107.81601790414959,207.98995788712847,145.1926534718873,242.85641111990023,154.65466412308302,344.2902964801409,312.52492602368875,277.88276698201537,348.67247046123185,205.73283164430362,363.9574319989128,461.8374813739871,257.6316461542458,246.48668121351216,328.2169088939428,311.09276049043496,178.3716983004582,215.1638560416954,216.17988183292027,111.42738582152678
18.206256109481917,121.0657900578882,254.6107481840829,113.83790844901971,209.22305548832117,147.330602825788,254.6914270711662,151.86089662070003,316.39732124144973,307.2711368595801,228.3419057617617,332.60017040858605,207.10224633438196,398.2963020664243,434.38282562162317,262.961303013603,211.6710926233752,353.30613008263896,344.2230317867693,196.49110624836987,207.10424573276867,184.97862080607226,134.31743939204713
18.328445747800586,122.83375905627459,261.4213624650343,114.89754161735306,219.98599456667299,143.9337305936519,276.5386688748048,136.6577328373956,309.3823029594148,262.266853185415,292.1395962016171,334.5202815952594,218.84291969034626,362.5932731193739,430.0373227132473,231.67560217334142,201.17802357608153,374.50366646912363,357.879050508087,178.24087943656892,207.4857719934553,183.60672084221534,123.83596798707914
18.450635386119256,122.88252796289133,254.41057180725414,112.82901036184926,191.42326952189998,156.62250095282718,308.7237309817263,137.2369330818338,338.5646640256847,276.304077253158,279.0846333473962,315.98720715799124,211.47983181294646,298.30093202843807,452.75268534299937,236.09734859462307,181.00882689228584,359.6299770604794,364.64920768520875,190.70971671679712,202.34668198376235,201.47821117200562,118.85877831606965
18.57282502443793,120.2302561536947,234.76949309166025,105.73662195701732,174.08548521900732,150.64074812847792,308.33728530610443,144.1615008407366,327.2282221755174,249.5187130566833,219.96683218654087,282.8632830025032,207.9142055508629,275.1160207443313,418.2074069385493,272.62508764751556,180.5474888126304,348.154410693729,379.9658590005579,202.16414362358438,170.3307490453523,194.84894920228774,131.40457477383785
18.6950146627566,122.90027934471296,240.97021222725414,104.23526958051235,187.50899153311042,138.77021617434235,284.6621386245833,156.88741252662717,306.51681880722,248.4658535824603,268.6692269679898,273.7331542025238,253.15466939885889,293.66976452504355,348.18039959103646,244.7852078044533,193.5069421487632,353.64400514771904,340.0034570694084,191.92623398634294,154.05740933108254,181.33503588544448,129.82953963897202
18.817204301075268,124.4462794132086,253.0627604034471,111.36068417115078,152.39278529137428,146.9623772218691,250.90458925921823,147.11750793973098,289.0838306878332,224.6243816126085,250.4019681424601,286.7250726753014,199.2510260935882,329.3998759839869,372.74872543032507,239.3611818003678,205.99768491674052,376.219991807052,368.9130378187317,176.98986669593904,146.72898335876354,208.84998952883382,115.48509803572361
18.93939393939394,126.27106013413686,226.37579454218005,115.98975427972671,179.98631150280676,144.3156867710321,247.11083453311372,147.07267283048665,300.28667682238085,238.2210894380593,241.23476650404757,321.1309579251819,210.41458033617954,331.13940477842283,400.9486237771339,241.13439737307476,211.68820462341372,324.89802476958783,396.39007257179975,165.45979573962526,132.27155590834562,190.99393307866484,112.2570782785398
19.06158357771261,118.31843709551747,213.1254770419641,111.78178511676414,162.9588199299345,134.18466747675754,247.5844807387844,150.09950368227845,323.7603575527335,226.51054482811656,264.64056565768124,316.42502890858503,214.33238162590558,321.1003488242009,351.7838731085467,264.76049092853447,217.65902932266215,310.1579344461813,329.6690521141925,163.55176426244955,132.31148363843334,247.31489358063294,119.86614293216198
19.18377321603128,119.50605268106534,244.99988360507956,112.97986719925329,197.79405031675722,141.15710423098125,253.62885817930083,149.50148070868727,254.84522756623093,302.7004740668282,260.35926486404554,336.8411288727101,168.60208489050288,358.4939768821985,381.8624006187161,227.2509080903034,198.01210359505907,279.6248079342714,292.6925580811339,162.65207442384997,150.97132324237774,195.9036754877515,104.92888586350004
19.30596285434995,111.31924708860076,214.9474991390411,107.08942100314971,214.30822367613416,141.3044250479604,236.5637032055275,151.43645324144396,329.8639707755566,317.39779815689116,230.54287331768825,354.8045478172247,173.76133119017462,355.02265364587436,415.98309026610656,242.90296531679098,213.53658066773247,319.7629732274026,346.0062582184565,172.00002747409633,165.48500133801747,185.7069615537062,92.96691296835627
19.428152492668623,109.51945290938679,207.8068532054252,108.831401782148,203.665396554826,131.13702204436865,262.15988513317336,147.7957040351087,304.25780875339376,282.1519049927537,226.20501399126192,331.0657778126156,175.98472276998706,382.80865305485935,399.6836469289019,284.6656836990307,224.0663620746203,295.23007304308334,313.0493342637773,190.63132060468365,192.051443920867,184.4436835623067,118.5207853782926
19.550342130987293,114.49369882470508,232.7236231550886,111.02458068197974,218.31986547048487,128.97890920027538,265.09806078308105,145.9424187711422,310.1186985700388,285.6784849596227,253.41417833355462,358.8293298088475,204.19087887757027,358.89387476366164,404.26938001162137,310.3737114858935,229.86682851175578,345.6404015784685,338.0948399260972,214.9447993343982,198.12816627547812,202.20163732134904,117.00235669570222
19.672531769305962,118.24320434324538,237.8836657558743,106.7700366210399,210.67678423136243,133.30614124524573,253.31811146671427,147.52245500728299,351.0298268761837,279.0892921805119,294.25337015134687,380.09547337874017,212.67060417824166,369.7675648793301,396.1142198700849,287.6605943606689,245.66885091433997,344.9041535360637,314.8496086782602,208.13597867644248,222.54238002943904,224.67794318161722,127.52958599582837
19.794721407624635,118.75138780700725,232.86305954442483,104.20396676690459,201.74108779949137,136.72667117146622,243.91522712796203,149.1571061746513,369.00662011978625,247.70910843236572,258.66526900304723,388.0557867046177,189.18910236711685,402.47437435983244,374.5043360874422,258.61681956946927,193.1489841477018,320.468477958591,304.6291818106996,161.19515528778422,164.41255799560733,194.1764069439527,129.44125286679036
19.916911045943305,113.75034868797268,255.5771208264048,107.78501314360582,208.98731582970538,142.60716129582767,232.60328594918175,140.40308871573987,345.03646793888026,320.8916393713911,258.5664683097114,432.80085130124337,226.70209578635846,419.4618655731104,434.0528876226096,272.3575392887901,223.24931406333047,351.26805803391545,406.49488395344804,154.21651654187428,146.61161378412783,194.98230764873202,142.4844798402944
20.039100684261975,109.03574746171272,237.65461700581665,106.24172849710918,200.3382992815862,147.20345240634882,205.86927764090893,147.882347219247,347.3419889795378,267.94970901989046,241.2995225315789,435.83702684796333,200.8102074303728,383.5052251505115,477.64407862312333,263.7094438918325,243.95681919775848,390.8406290518099,392.2269248630015,176.42771112631635,132.9660410813406,215.9925259485973,138.46844886554305
20.161290322580644,109.79055356290696,219.54489649994017,105.03112642061528,205.73581099128154,143.7770608012046,215.19689077743092,154.98843892847975,366.15403774750325,278.19517629420255,237.45263503668127,388.9632087332694,188.0673575003353,334.92428413889706,393.45822270808355,203.59361645842205,224.30830923930844,334.5991456620454,379.50749697446855,163.3243342366916,177.78697415992647,189.05322200461848,125.55090399828045
20.283479960899317,112.24577581036606,237.882349560687,109.73594723068882,213.35348244712202,139.30490724952116,230.54863786234083,149.3029217302865,342.82655254744094,319.27710541212946,283.5934108705269,342.0142339655017,185.7409651193531,351.6809788120563,402.1673518084917,223.62379499253842,226.49276069379124,349.4074887868234,365.3984167849332,163.54428409253313,217.28642689418547,223.4693094818823,118.67272386678471
20.405669599217987,118.7750009416535,257.668374411522,108.7668894325146,218.50330276805124,132.7366120368275,251.3539231387679,137.64984320137484,308.8614192286044,303.9396616316617,270.1876399257086,326.09552761829747,186.08988146229603,323.65424935700173,386.3729924818843,203.04699553308294,215.3967616249642,317.1361547230464,337.27637880283015,165.08091935355924,214.90777754894603,213.6532952856905,122.0441740258506
20.527859237536656,113.20251471574028,250.85140463553108,108.5477248191344,198.31425393193572,132.39806652226662,241.88618732762137,136.51515215669346,316.3906111084859,348.4016573239606,275.964059988588,347.01178917698803,198.3323051873218,348.03013321457485,416.7855838812666,222.4316824478021,213.26557544612479,319.34564806138553,319.4188252072205,163.18197015528446,203.94926154066152,208.06277577611772,118.1681411505215
20.65004887585533,120.66354465172985,253.5578827700845,106.51003919555345,206.04903143891255,148.07704194825314,207.27168466748415,148.7868184590935,286.05914152180037,364.40199777248347,267.36735200788826,342.6288268463699,187.464406544476,354.8069729854342,472.2332692740613,223.92312520601897,184.26785419007317,288.33384754643146,292.2450430595287,142.0155531587965,191.2477709421322,215.99424547869307,112.68005046627887
20.772238514174,118.83509557172937,252.57687469202125,120.3597107399855,208.01758705697054,148.77380411899964,202.30389357957608,161.41386905534853,304.67035161509074,370.1216205146983,291.3252472216509,347.1498448695694,199.000138170409,490.9572841532216,465.74043364765083,212.27979710487583,221.29695082737965,305.0589659270261,318.8786862580915,157.20292194739403,213.34255575910652,216.66827070195072,105.30409816549688
20.89442815249267,111.67919476464952,271.0184751040284,118.10322648233887,213.11777153260434,152.14668286654586,195.6399629511948,150.9871653373539,355.72245427804773,317.29673997114924,275.8318964179282,385.3208153609612,227.28837080506963,478.5706279990209,447.03627203014145,213.40174920474672,216.0068560522666,377.6003061925554,357.3614836940797,139.9419404672638,197.53329141935959,257.3077623704063,111.94133172523448
21.01661779081134,112.90310370950425,271.00058115797043,115.42875917639908,244.58760644900664,137.8592787800371,192.1712159474368,149.34955727901752,285.08999443393384,280.61487877906364,265.2658038299729,415.17592592822444,204.7995607724377,416.47315388282937,386.7634042588714,223.74898418736237,240.1754688369829,355.957003604957,396.64086744199363,152.1499511372894,213.88813923517714,219.67148176939529,107.91347185392449
21.13880742913001,112.2011813158211,279.08141802682746,118.18949968234263,219.05750619910822,120.17227527234483,195.0782140311175,142.79746513220203,334.17415989253857,269.53888485693494,217.7085468324944,443.3829361420181,217.3973908602614,359.89231339329973,406.3678837282898,225.3731743385342,239.41180962159,347.9365931050754,360.54875649069714,161.19933011352782,188.99320912305242,217.5061823262719,101.28018578480683
21.26099706744868,114.93077637464445,263.4193853768888,114.04048568920282,239.791559984739,138.89069993095606,214.29449174358197,140.12350472481938,350.73340366654867,260.7751091229369,259.0501328325962,491.32411181881275,216.64271886683392,338.389340256046,351.73761700549903,238.10173842173722,224.3688113709644,331.80973640998207,402.5055967057131,168.1809212247217,185.36651085951218,201.42508207595483,101.85871128841102
21.38318670576735,111.12750789961629,275.67103350082215,103.13394237854102,216.66463473136312,130.73269921167923,205.57016483784363,133.30919746341522,288.7352752112717,257.8986917163003,273.3999774591875,387.01350077327487,175.10610862826576,326.41968817797,339.1172240504443,206.6453835518033,226.0642104073555,331.50811501608905,377.1153375326829,159.48676929106404,163.68404048112927,209.64698100925628,77.23516667178771
21.505376344086024,102.88860869030263,304.2860541018629,109.95699520205706,189.90373271052255,139.53978094148704,225.69147352904312,129.3890019885242,319.40388787817756,330.6134772237323,264.49552379383425,390.47356885596076,179.57920438057897,413.2982401721348,415.44098632259414,233.8291419272048,246.97403306021604,364.45826072185815,390.1729825833375,171.81084574412446,148.8472341343283,253.1740855049059,89.69318910885666
21.627565982404693,113.86124037728077,270.1509253137725,115.93544997287549,213.66636471062506,136.20188715343616,220.9542257324699,140.44114981169457,316.5294577122289,314.537347204636,282.70228870230613,380.5473294677433,212.78830210836782,382.6352997220951,396.58018454003303,272.8693561962912,233.1358068501073,349.19114344973286,419.46869544653106,179.79458117427302,180.95192377110232,211.2088830715771,102.19234586723432
21.749755620723363,116.53484731606738,289.88383255279126,112.07860104741712,228.08018145035254,132.57595915326894,207.0631483616453,137.86909241760085,357.06831278841724,306.81425734138224,286.0334273669349,342.2048360695443,215.7407346623693,360.55783433983356,423.7084058175445,259.7755662361694,214.56263991269347,377.29515367794073,424.389435635811,165.8430325155987,190.5275520264583,205.38376108628586,114.62720743852695
21.871945259042032,113.72138792667641,286.64402772870494,124.10213100835313,264.5352875743814,161.10183366557402,205.47788636142823,150.7334933522954,341.19598788000354,315.84986953886806,282.65090962604893,335.85365937093536,198.02416886915032,417.81619363409635,465.2310658375066,274.19935011747185,231.5823243682072,393.87511747704656,437.7870731199657,171.84960103251353,190.50997153070676,214.6343676989788,94.45387548374916
21.994134897360706,114.7966142478915,265.6993344735037,109.29278007594823,237.69271494137723,152.7160449323866,204.9479898614443,158.06170641871375,300.5389394812904,336.46873914308424,271.0417225008936,342.32971771319785,199.53356474073868,422.5325547074222,475.47673290376395,278.93041322725884,236.59215718588896,376.4576192574052,440.7920518300436,161.1681604823963,178.73322969559973,215.1269461988574,96.9281343612691
22.116324535679375,119.24752787875265,273.8371806779406,112.42647584756492,226.61027304141484,158.50289362515267,225.82875588880748,151.6158227648951,309.5657086607297,369.03734080565164,288.77864093328793,389.026574988057,194.7027968827924,415.55324444104554,468.76993934140097,285.58177120773667,247.57130095144544,403.2141043742371,464.2136051217047,152.1172585656879,188.35178124054923,235.02818633834005,90.45021515662465
22.238514173998045,118.89781921290732,298.0177741785529,107.3785740616633,190.4066547359721,164.29117758877524,243.98506497117356,134.42591417919536,303.85039225195527,295.35336292254783,305.19088052327703,437.49893804313035,211.44989160291877,437.93563625419097,454.1290821100675,279.7832978365962,239.78984836941427,373.02287769026265,452.9859459362575,155.40558359894283,229.46269677820067,194.65340228276187,89.79024423939643
22.360703812316714,118.72369338814309,263.3645659417959,111.37239091871453,199.75806771530893,156.18454645861954,223.96424724533716,142.75470996864016,328.44058393261463,288.4887987034138,272.9134944527317,396.31045247662513,185.66702267584614,334.14318118567655,387.6551063326359,258.67884503802986,230.11002299886636,368.11673461588805,381.7701375240576,135.86363542074636,232.20262953458285,223.88486836433182,105.95666745823814
22.482893450635387,111.62464744652006,258.9346418585781,111.9708105836435,196.20663575809755,140.6946451613589,207.2509463775402,159.17239512013484,350.29542436063656,277.6036608115438,300.4690150960761,424.97442803907825,248.25135942935336,411.8392680089193,395.51305067714327,248.61159065424508,221.9820114562232,372.86982402581657,415.29392773724044,143.8887224850669,231.3962065239264,236.06466893195017,116.8967280034803
22.605083088954057,109.9857088104664,224.68536166487522,110.80805090254329,226.33309323271408,126.79484380477496,224.07204318981888,156.98903577703274,332.1273251524186,267.8582798236807,335.98262221284483,350.45468346531936,208.92956123836854,415.85934815588575,404.1870697032254,258.4286320507767,203.08880063981388,383.7840484596426,322.4988916193395,148.40188452061227,220.1386234463103,241.82071941733724,106.91505238148979
22.727272727272727,110.40848399539595,262.6955274409761,108.88490015042696,182.68396680244163,128.6618758342316,247.69081170501323,156.50659658493052,318.9944367339673,295.6370948596126,295.3152767900964,359.87899587599713,217.42681628197022,462.6478648099138,396.60416111744877,227.22920701943477,209.40430233013583,386.586042733471,342.46627794406226,143.23030843263794,212.4938349025314,221.052195652407,116.56138034721165
22.8494623655914,111.60345037018621,279.3270971806141,107.12521794756107,184.56747077044463,125.99662776744066,251.1122000936292,159.69377583791592,298.5631083051285,303.41150650488885,227.94315176641385,386.8965105200104,249.09471528244876,418.8063656837142,400.2356931357557,224.00296979856466,194.28807644332025,307.9796791018026,385.3232059327964,134.6698941188438,200.24398607394787,190.59914760225882,116.50128438069906
22.97165200391007,115.60948627505486,265.1274839911807,101.55961306105726,199.41739816387027,141.49737108106837,221.64097288269443,148.3235030839926,296.3609210881999,322.1467933636106,245.94392286964504,403.7288271884918,219.52926210319694,400.0637606218858,385.75060952417186,229.1832975246178,190.34569961725026,281.3516061812725,301.95501051412236,131.14414035184083,184.27750695830997,183.0347706520076,102.07683886155704
23.09384164222874,107.16635510701848,256.5675141747069,115.2755273193305,207.845836947346,138.59483481685513,222.32386720211676,140.93150156616815,281.7119385515073,297.15476911645305,252.4648606346055,437.00246333570755,245.6828415033918,344.197645294174,370.54857788243095,214.2698958748646,183.46104668320376,305.80798291085773,320.9589022370867,125.78323951335261,197.06705459081766,167.2903355136654,107.13428396392223
23.21603128054741,110.04190586422142,255.32486047558726,120.95137349237251,214.02293771277223,144.38139420698158,203.23986297473192,141.9214731122175,309.14662887824727,273.6077560066792,273.8482014176428,484.87772391947215,236.64484668726826,335.70792804227534,359.52550722855847,213.7241033121582,196.13490866496272,397.8162959452958,383.99380888893114,142.8190839240682,227.75651596743162,225.61931969220302,91.31292010831044
23.33822091886608,108.66956122002529,263.3237710168909,112.76753453813895,213.81214649968496,137.89129458601047,196.8249305554718,147.85052357349886,321.56225599242146,281.4976505400567,318.8708939689297,414.0306111572201,226.41883790817855,390.17693630454494,373.1538392748128,261.53654287765676,209.3299964075772,378.16186406602566,352.14053187386406,162.61428310741186,241.35789826349514,221.79434158568284,89.85021084049997
23.46041055718475,102.61245866468697,257.78325303584825,110.8157368754143,207.99515901903808,137.74635150448006,211.78294865184446,160.96678741857733,304.5138193738197,328.4977558871921,293.75440206216194,409.356966261231,234.56733362350982,340.2483832109522,410.17907143553606,280.0462658431166,214.87374165788606,337.43504571234905,431.1610852588951,185.59610381877107,229.4794816895293,217.78384826487235,103.52174150120436
23.58260019550342,103.79348193732739,250.5018958198366,104.0973474294068,221.83688213768545,134.25743593275425,210.94610439077923,162.58491362962494,348.03955187402136,327.6770157599022,220.87947998063083,371.02168760250584,210.3864962805824,333.4081904266591,381.9869342059662,238.5707241480127,221.38897220877695,327.2069753928075,410.71634706476726,159.81454348757688,177.36716506453817,255.197570947209,98.01669638682172
23.704789833822094,102.70572750632196,259.4512976881969,112.91308118957622,212.2891662533056,134.33440783125005,195.11170579985364,167.18157368433964,342.3890701200878,319.6522495512243,245.15402943797181,390.9270322568168,223.22649970279232,416.36444777461185,346.77206112459913,236.45336803689207,217.22104426487348,348.20592445374547,439.1645075975508,133.79639110943023,159.39839035061763,275.35440106390683,118.78260774600895
23.826979472140764,107.27862584188182,211.6016498631235,107.80807626769916,254.7408826826559,138.7343261013702,179.66474709947624,155.28672251253056,381.41091596380835,326.18035850587387,243.06833572147053,385.8071739836153,210.22565248587327,366.48734507392965,351.0073439140437,252.60281032997304,203.07102052511436,342.65362786567204,470.03523667681964,122.7161363542665,129.35235324858087,252.49248906933656,99.89537566897486
23.949169110459433,112.06061270266669,215.37456271006297,109.80565636868482,237.6816203780892,126.95416115389284,203.2739481092586,142.18912629397425,355.6730934642214,317.4420137098834,206.57469890789193,301.83607272570725,197.46923225234713,346.45940845365146,415.540343794579,262.10045346480763,200.69001255186123,320.26544512272585,432.2486718672517,148.96281671955757,149.1369776194861,242.28954310270942,93.41221266704615
24.071358748778103,119.47547434025262,230.49507244175982,118.2859074728303,228.27206719153503,143.62511910529975,222.4708714800854,144.06166217697856,335.01369419241604,337.65396588816367,205.14001024049287,396.36880137641793,228.21405579703716,389.5996722822029,392.8398512323312,245.6671906868284,255.6690310108842,365.8827035828455,475.7992793923212,150.02270371219234,170.98103447772246,268.1350230780451,98.37468574415115
24.193548387096776,118.12735448395752,218.00811160723788,107.90007459033843,220.74986147260378,155.91904903166056,225.82273078315433,138.31353451919838,273.959721301004,307.8244135354867,224.67647460959822,321.53616894462203,170.72718746905807,380.5079279894524,435.6546969186858,240.3875039549949,206.09401619157444,299.0400639945159,376.18802868580013,160.3853690162626,154.57476767216747,211.56206085525463,81.1770538053509
24.315738025415445,114.4450787668907,208.1866041687619,109.36457398967798,228.00795815122348,158.72476541834368,242.23061024527942,138.20444190481595,321.5779296233233,320.28281071901085,247.77021726136624,319.3052366107213,171.16988077703962,378.76059234274084,359.4132870178545,244.75353422647342,193.97134891278503,322.68745682406063,371.62536313627487,157.7956892945694,142.7174491598557,218.07509718897484,84.00610418649896
24.437927663734115,117.27930685279976,245.3960462951702,124.22311383232729,258.74492280810824,152.75566676407303,259.45497512268884,149.67814520387697,313.9218050766733,371.56678112604055,283.59124072087695,373.04910959886314,216.0626011551241,371.631094559723,436.3324600434282,264.23493363290135,215.17330308311276,334.53075070603563,436.3110125521444,179.7129630077709,148.11132038483046,214.67177254438167,86.15358430664004
24.560117302052788,120.35292862245339,251.4571876609515,109.29876746390076,218.3824068291145,133.7866633494724,271.57617929893576,146.31520869220037,303.89963681583066,309.4740813407706,264.143708644253,307.3307581874111,197.31192268204907,406.8221965170446,447.03378488724,245.57764759360384,198.10046725596146,314.2833184854982,394.61447927711447,156.690514945397,154.6679663108426,216.62506682621319,98.96799174712115
24.682306940371458,115.24475585758103,247.34811435161885,103.9759322279405,224.70257463191132,136.5239845803573,267.7190163073195,151.44147814262888,325.36593293817316,305.73920777304494,279.88375179026707,350.50804099982497,208.67579068693846,396.7002798890969,420.1789923160087,259.3130457135429,193.01406445438508,364.9212237444299,403.8506755587458,159.88899696120237,187.00295307504877,212.97763928401724,98.2531267909976
